gene,set,branch,is_tip,baseline_omega,absrel_p,absrel_corrected_p,n_rate_classes,tested,selected_flag
AKR1C3,hormone,Cercopithecus_neglectus,True,0.1426432031945511,1.0,1.0,1,True,False
AKR1C3,hormone,Cercopithecus_nictitans,True,0.1411857342641697,1.0,1.0,1,True,False
AKR1C3,hormone,Cercopithecus_petaurista,True,0.2512067609944668,1.0,1.0,1,True,False
AKR1C3,hormone,Cercopithecus_pogonias,True,1.0,1.0,1.0,1,True,False
AKR1C3,hormone,Cercopithecus_preussi,True,0.0,1.0,1.0,1,True,False
AKR1C3,hormone,Cercopithecus_solatus,True,1.2859713562256,1.0,1.0,2,True,False
AKR1C3,hormone,Chiropotes_chiropotes,True,0.0401552654628991,1.0,1.0,1,True,False
AKR1C3,hormone,Colobus_guereza,True,0.0,1.0,1.0,1,True,False
AKR1C3,hormone,Colobus_polykomos,True,0.2376434129867413,0.5,1.0,2,True,False
AKR1C3,hormone,Erythrocebus_patas,True,1.0,0.5,1.0,1,True,False
AKR1C3,hormone,Eulemur_coronatus,True,10000000000.0,0.5,1.0,1,True,False
AKR1C3,hormone,Eulemur_flavifrons,True,10000000000.0,0.5,1.0,1,True,False
AKR1C3,hormone,Eulemur_fulvus,True,0.3987108009214846,1.0,1.0,1,True,False
AKR1C3,hormone,Eulemur_macaco,True,0.0,1.0,1.0,1,True,False
AKR1C3,hormone,Eulemur_mongoz,True,0.2230108886934563,1.0,1.0,1,True,False
AKR1C3,hormone,Eulemur_rubriventer,True,1.0,1.0,1.0,1,True,False
AKR1C3,hormone,Hapalemur_griseus,True,0.4377559499133232,1.0,1.0,1,True,False
AKR1C3,hormone,Hylobates_klossii,True,0.0,1.0,1.0,1,True,False
AKR1C3,hormone,Hylobates_pileatus,True,0.0,1.0,1.0,1,True,False
AKR1C3,hormone,Lagothrix_lagotricha,True,0.0,1.0,1.0,1,True,False
AKR1C3,hormone,Macaca_arctoides,True,1.0,1.0,1.0,1,True,False
AKR1C3,hormone,Macaca_cyclopis,True,1.0,1.0,1.0,1,True,False
AKR1C3,hormone,Macaca_fuscata,True,1.0,1.0,1.0,1,True,False
AKR1C3,hormone,Macaca_radiata,True,10000000000.0,0.5,1.0,1,True,False
AKR1C3,hormone,Macaca_tonkeana,True,1.0,1.0,1.0,1,True,False
AKR1C3,hormone,Node101,False,10000000000.0,0.5,1.0,1,True,False
AKR1C3,hormone,Node102,False,0.5518681074687601,1.0,1.0,1,True,False
AKR1C3,hormone,Node103,False,0.0,1.0,1.0,1,True,False
AKR1C3,hormone,Node109,False,0.0,1.0,1.0,1,True,False
AKR1C3,hormone,Node111,False,0.3421301274525781,0.5,1.0,2,True,False
AKR1C3,hormone,Node112,False,1.358406664245166,0.090108731129402,1.0,2,True,False
AKR1C3,hormone,Node115,False,0.3099052331992322,0.5,1.0,2,True,False
AKR1C3,hormone,Node119,False,0.3989211074324123,1.0,1.0,1,True,False
AKR1C3,hormone,Node12,False,0.3480990982469128,1.0,1.0,2,True,False
AKR1C3,hormone,Node120,False,1.291936852075802,1.0,1.0,1,True,False
AKR1C3,hormone,Node123,False,0.0,1.0,1.0,1,True,False
AKR1C3,hormone,Node124,False,0.2797072684333435,0.5,1.0,2,True,False
AKR1C3,hormone,Node128,False,0.0,1.0,1.0,1,True,False
AKR1C3,hormone,Node130,False,0.0,1.0,1.0,1,True,False
AKR1C3,hormone,Node16,False,0.2778519551584884,0.061662704416911,1.0,2,True,False
AKR1C3,hormone,Node17,False,0.4597854668582442,1.0,1.0,1,True,False
AKR1C3,hormone,Node18,False,0.1282568861869255,1.0,1.0,1,True,False
AKR1C3,hormone,Node19,False,0.3145474690731582,1.0,1.0,1,True,False
AKR1C3,hormone,Node2,False,0.0333956546720268,1.0,1.0,1,True,False
AKR1C3,hormone,Node20,False,12.98990053287875,1.0,1.0,1,True,False
AKR1C3,hormone,Node21,False,1.0,1.0,1.0,1,True,False
AKR1C3,hormone,Node27,False,0.0,1.0,1.0,1,True,False
AKR1C3,hormone,Node30,False,1.72835625197535,0.0098360552611314,1.0,2,True,False
AKR1C3,hormone,Node31,False,0.1006025651851029,1.0,1.0,1,True,False
AKR1C3,hormone,Node34,False,2.234568460141834,0.5,1.0,1,True,False
AKR1C3,hormone,Node36,False,10000000000.0,0.5,1.0,1,True,False
AKR1C3,hormone,Node42,False,0.5721988541642016,0.0010266838045127,0.1180686375189677,2,True,False
AKR1C3,hormone,Node45,False,0.2988901812352928,1.0,1.0,1,True,False
AKR1C3,hormone,Node5,False,10000000000.0,0.335687358229093,1.0,1,True,False
AKR1C3,hormone,Node52,False,10000000000.0,0.5,1.0,1,True,False
AKR1C3,hormone,Node56,False,0.2414441028901234,0.0833699535819079,1.0,2,True,False
AKR1C3,hormone,Node57,False,0.1862085976796649,1.0,1.0,1,True,False
AKR1C3,hormone,Node6,False,10000000000.0,0.5,1.0,1,True,False
AKR1C3,hormone,Node61,False,0.0,1.0,1.0,1,True,False
AKR1C3,hormone,Node64,False,0.2106148319196257,1.0,1.0,1,True,False
AKR1C3,hormone,Node65,False,0.1806327354177263,1.0,1.0,1,True,False
AKR1C3,hormone,Node66,False,0.2998251762819436,1.0,1.0,1,True,False
AKR1C3,hormone,Node68,False,0.4071487547822058,1.0,1.0,1,True,False
AKR1C3,hormone,Node71,False,0.3919378990050136,1.0,1.0,1,True,False
AKR1C3,hormone,Node77,False,10000000000.0,0.5,1.0,1,True,False
AKR1C3,hormone,Node81,False,0.2300432915188234,0.5,1.0,2,True,False
AKR1C3,hormone,Node84,False,1.0,1.0,1.0,1,True,False
AKR1C3,hormone,Node87,False,0.0,1.0,1.0,1,True,False
AKR1C3,hormone,Node90,False,10000000000.0,0.5,1.0,1,True,False
AKR1C3,hormone,Node92,False,0.0,1.0,1.0,1,True,False
AKR1C3,hormone,Node94,False,0.0,1.0,1.0,1,True,False
AKR1C3,hormone,Node96,False,0.0,1.0,1.0,1,True,False
AKR1C3,hormone,Node97,False,0.0,1.0,1.0,1,True,False
